ResourceGroup;BackupVault;SubscriptionId;SubscriptionName;ActiveLocation;AllowedOperations;CurrentScenario;FailoverRecoveryPointId;FriendlyName;ID;LastSuccessfulFailoverTime;LastSuccessfulTestFailoverTime;Name;NicDetailsList;PolicyFriendlyName;PolicyID;PrimaryFabricFriendlyName;PrimaryProtectionContainerFriendlyName;ProtectableItemId;ProtectedItemType;ProtectionState;ProtectionStateDescription;ProviderSpecificDetails;RecoveryAzureStorageAccount;RecoveryAzureVMName;RecoveryAzureVMSize;RecoveryFabricFriendlyName;RecoveryFabricId;RecoveryProtectionContainerFriendlyName;RecoveryResourceGroupId;RecoveryServicesProviderId;ReplicationHealth;ReplicationHealthErrors;ReplicationProvider;SelectedRecoveryAzureNetworkId;TestFailoverState;TestFailoverStateDescription;Type
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;CDG-FILE02;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/87b23b81-286d-11e9-8938-005056a6de53;;;87b23b81-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/87b23b81-286d-11e9-8938-005056a6de53;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.Storage/storageAccounts/amscph2asr03p01;CDG-FILE02;Standard_D2_v3;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Warning;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/core-network-p/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-p;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;WEB02;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/87c48bd3-286d-11e9-8938-005056a6de53;;;87c48bd3-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/87c48bd3-286d-11e9-8938-005056a6de53;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.Storage/storageAccounts/amscph2asr03p01;WEB02;Standard_A2_v2;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Warning;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/core-network-p/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-p;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;FLSASTWEB03;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/87da3824-286d-11e9-8938-005056a6de53;;;87da3824-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/87da3824-286d-11e9-8938-005056a6de53;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.Storage/storageAccounts/amscph2asr03p01;FLSASTWEB03;Basic_A1;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Critical;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/core-network-p/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-p;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;MSSQL08-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/885d8254-286d-11e9-8938-005056a6de53;;;885d8254-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/885d8254-286d-11e9-8938-005056a6de53;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.Storage/storageAccounts/amscph2asr03p01;MSSQL08-P;Standard_M8-2ms;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Warning;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/core-network-p/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-p;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;MSSQL06;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/8861eb16-286d-11e9-8938-005056a6de53;;;8861eb16-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/8861eb16-286d-11e9-8938-005056a6de53;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.Storage/storageAccounts/amscph2asr03p01;MSSQL06;Standard_M8-2ms;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Warning;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/core-network-p/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-p;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;TFS-SQL02-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/886b8e94-286d-11e9-8938-005056a6de53;;;886b8e94-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/886b8e94-286d-11e9-8938-005056a6de53;;EnablingFailed;Protection couldn't be enabled;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.Storage/storageAccounts/amscph2asr03p01;TFS-SQL02-P;;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Critical;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;MSSQL14-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/8873f1a9-286d-11e9-8938-005056a6de53;;;8873f1a9-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/8873f1a9-286d-11e9-8938-005056a6de53;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.Storage/storageAccounts/amscph2asr03p01;MSSQL14-P;Standard_E8_v3;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourcegroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Warning;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/core-network-p/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-p;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;ATFILE01-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/88a28d8d-286d-11e9-8938-005056a6de53;;;88a28d8d-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/88a28d8d-286d-11e9-8938-005056a6de53;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.Storage/storageAccounts/amscph2asr03p01;ATFILE01-P;Standard_D2_v3;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Warning;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/core-network-p/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-p;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;AD-ORC02-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/88c41cdc-286d-11e9-8938-005056a6de53;;;88c41cdc-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/88c41cdc-286d-11e9-8938-005056a6de53;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;;AD-ORC02-P;Standard_M8-2ms;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Warning;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/core-network-p/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-p;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-p;migration-asr3-p;0000000-5e23-6666-ae4f-3d990afaeeb2;Production;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;TPWEB01-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectedItems/88d252b7-286d-11e9-8938-005056a6de53;;;88d252b7-286d-11e9-8938-005056a6de53;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationPolicies/default;ASR03-P;ASR03-P;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationProtectionContainers/cloud_535d7189-3dee-4b60-a215-95d30e69175c/replicationProtectableItems/88d252b7-286d-11e9-8938-005056a6de53;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.Storage/storageAccounts/amscph2asr03p01;TPWEB01-P;Standard_A2_v2;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p;/Subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/migration-p/providers/Microsoft.RecoveryServices/vaults/migration-asr3-p/replicationFabrics/07bcf732f40ccc34ff32c15cc1bb649a14217b9b12356f3ccc1c25d455ee363d/replicationRecoveryServicesProviders/535d7189-3dee-4b60-a215-95d30e69175c;Warning;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/00bb5d82-5e23-4972-ae4f-3d9b0afa73b2/resourceGroups/core-network-p/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-p;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
